unique_id,start_date,end_date,is_active
XLVGKCIT,8/12/2021,9/11/2021,1
N8M83QFV,8/12/2021,9/11/2021,1
LBIE9E1V,8/12/2021,9/11/2021,1
JN01WKKZ,8/13/2021,9/12/2021,1
70VQ1DWZ,8/13/2021,9/12/2021,1
EB2VDEE1,8/13/2021,9/12/2021,1
70BM1UT0,8/13/2021,9/12/2021,1
Q58WNPGI,8/13/2021,9/12/2021,1
LPOF75J4,8/13/2021,9/12/2021,1
ZND61KBU,8/13/2021,9/12/2021,1
OM05MTA6,8/13/2021,9/12/2021,1
DTIHC7EO,8/13/2021,9/12/2021,1
EGWKWUHE,8/13/2021,9/12/2021,1
YT12B8LE,8/13/2021,9/12/2021,1
CD1PJQW8,8/13/2021,9/12/2021,1
LR37XTRA,8/13/2021,9/12/2021,1
S30JBP4C,8/13/2021,9/12/2021,1
M3XEZ3YM,8/13/2021,9/12/2021,1
MA0NJ1VT,8/13/2021,9/12/2021,1
X742DIXW,8/13/2021,9/12/2021,1
XLTCDK1Q,8/14/2021,9/13/2021,1
M7RYAF93,8/14/2021,9/13/2021,1
U9CI0MZ0,8/14/2021,9/13/2021,1
ZVJQDKRP,8/14/2021,9/13/2021,1
TGVPNDFA,8/14/2021,9/13/2021,1
8QTVNUG3,8/14/2021,9/13/2021,1
QMS8EQ5G,8/14/2021,9/13/2021,1
7EC4NT5A,8/14/2021,9/13/2021,1
GI7AZPVG,8/15/2021,9/14/2021,1
MV7DEA1Y,8/15/2021,9/14/2021,1
AMEEXO5H,8/15/2021,9/14/2021,1
0HFYK188,8/15/2021,9/14/2021,1
QHUCFVE8,8/15/2021,9/14/2021,1
9XH3GGK8,8/15/2021,9/14/2021,1
QEBWJQPL,8/15/2021,9/14/2021,1
L7JRLFXD,8/15/2021,9/14/2021,1
9IBWNIPR,8/15/2021,9/14/2021,1
R8PJ38IQ,8/15/2021,9/14/2021,1
N33V4W5P,8/16/2021,9/15/2021,1
78QKVMZ1,8/16/2021,9/15/2021,1
HC1YBQ9E,8/16/2021,9/15/2021,1
F15BM14H,8/16/2021,9/15/2021,1
RP212UUP,8/16/2021,9/15/2021,1
6SH2LCTX,8/16/2021,9/15/2021,1
H94EAUPN,8/16/2021,9/15/2021,1
0ELODMB9,8/16/2021,9/15/2021,1
4R2P6CPH,8/17/2021,9/16/2021,1
T2ZC9OS6,8/17/2021,9/16/2021,1
ARJYPOGJ,8/17/2021,9/16/2021,1
ZW1GRU98,8/17/2021,9/16/2021,1
BVRYMFPH,8/17/2021,9/16/2021,1
3RGNN67Q,8/17/2021,9/16/2021,1
PJ82A3C1,8/17/2021,9/16/2021,1
9F47YZH9,8/17/2021,9/16/2021,1
JILCF7M2,8/17/2021,9/16/2021,1
ZQE52UDL,8/17/2021,9/16/2021,1
NYLEEGS0,8/17/2021,9/16/2021,1
S6QEVDRG,8/17/2021,9/16/2021,1
V26GXJEA,8/17/2021,9/16/2021,1
3M0DJKBH,8/18/2021,9/17/2021,1
V3ZH0718,8/18/2021,9/17/2021,1
ICSR17X4,8/18/2021,9/17/2021,1
QIL0U8H8,8/18/2021,9/17/2021,1
4AUR8ULM,8/18/2021,9/17/2021,1
39D3PJNO,8/18/2021,9/17/2021,1
KTOIJ9EL,8/18/2021,9/17/2021,1
BYLOPDZC,8/18/2021,9/17/2021,1
NYGKN8UA,8/18/2021,9/17/2021,1
YBAVNL5Z,8/18/2021,9/17/2021,1
BBBN4S5B,8/18/2021,9/17/2021,1
FEIRCIQ0,8/18/2021,9/17/2021,1
4HAW2MFY,8/19/2021,9/18/2021,1
LSGC8VSZ,8/19/2021,9/18/2021,1
E86OF5QV,8/19/2021,9/18/2021,1
TBCSEN44,8/19/2021,9/18/2021,1
8BPDHUH6,8/19/2021,9/18/2021,1
2RVFAPPO,8/19/2021,9/18/2021,1
608503D4,8/19/2021,9/18/2021,1
2D35XY0Q,8/19/2021,9/18/2021,1
3PV793GV,8/19/2021,9/18/2021,1
JIWM5ST9,8/19/2021,9/18/2021,1
V9VE7M61,8/19/2021,9/18/2021,1
R7X2VZ9U,8/19/2021,9/18/2021,1
I2ALPS4K,8/19/2021,9/18/2021,1
I9EPBZJM,8/19/2021,9/18/2021,1
LGUKAEW3,8/19/2021,9/18/2021,1
TI4UU2MC,8/19/2021,9/18/2021,1
XVFGARLA,8/20/2021,9/19/2021,1
7O646YYU,8/20/2021,9/19/2021,1
GOFGRBC3,8/20/2021,9/19/2021,1
GNIZDNEC,8/20/2021,9/19/2021,1
QRI1YXU4,8/20/2021,9/19/2021,1
YEMS3POF,8/20/2021,9/19/2021,1
LWDI33SZ,8/20/2021,9/19/2021,1
NU3QUGBW,8/20/2021,9/19/2021,1
60TIVK9K,8/20/2021,9/19/2021,1
MWGZKOWQ,8/20/2021,9/19/2021,1
EVW6VYGN,8/21/2021,9/20/2021,1
DNBEKKAU,8/21/2021,9/20/2021,1
N42XNLER,8/21/2021,9/20/2021,1
FOZI0DCS,8/21/2021,9/20/2021,1
QBFEA9WF,8/21/2021,9/20/2021,1
35X0YQCQ,8/21/2021,9/20/2021,1
797TIONP,8/21/2021,9/20/2021,1
HMM9RVH5,8/21/2021,9/20/2021,1
H3W6ZEH8,8/21/2021,9/20/2021,1
ST8GSCZ3,8/21/2021,9/20/2021,1
0CFXZZ3R,8/21/2021,9/20/2021,1
NT7DLM61,8/21/2021,9/20/2021,1
NHGZJDG3,8/21/2021,9/20/2021,1
4F627JAU,8/22/2021,9/21/2021,1
SUAQ8J2Y,8/22/2021,9/21/2021,1
P9CIKT5B,8/22/2021,9/21/2021,1
M1Z060QS,8/22/2021,9/21/2021,1
AXWIL23Z,8/22/2021,9/21/2021,1
8Q0LB8GF,8/22/2021,9/21/2021,1
DFWPZQ84,8/22/2021,9/21/2021,1
GQ2WNF93,8/22/2021,9/21/2021,1
KCWABXUS,8/22/2021,9/21/2021,1
FGMP0F5P,8/23/2021,9/22/2021,1
TE0FLI1M,8/23/2021,9/22/2021,1
K3ZSG6V0,8/23/2021,9/22/2021,1
QDR1JM80,8/23/2021,9/22/2021,1
RCQ44XSI,8/23/2021,9/22/2021,1
0L68HZYC,8/23/2021,9/22/2021,1
DTMQUIPO,8/23/2021,9/22/2021,1
W3HZWBX1,8/23/2021,9/22/2021,1
4KI3H9R0,8/23/2021,9/22/2021,1
JQWV9709,8/23/2021,9/22/2021,1
RWJYP1ID,8/23/2021,9/22/2021,1
6HCFG488,8/23/2021,9/22/2021,1
55MDXMFC,8/23/2021,9/22/2021,1
ZG48I1UE,8/24/2021,9/23/2021,1
BHFSLZMB,8/24/2021,9/23/2021,1
FDDBL56P,8/24/2021,9/23/2021,1
EH1RYUM5,8/24/2021,9/23/2021,1
BN2QFPMS,8/24/2021,9/23/2021,1
EJ0M3SS1,8/24/2021,9/23/2021,1
BODSB1LL,8/24/2021,9/23/2021,1
QJAASMFG,8/24/2021,9/23/2021,1
ZSO1W8MV,8/24/2021,9/23/2021,1
LV6O18DO,8/24/2021,9/23/2021,1
1VFXKR6T,8/25/2021,9/24/2021,1
V14FJ4AU,8/25/2021,9/24/2021,1
URFG7W3L,8/25/2021,9/24/2021,1
GNA6M4LE,8/25/2021,9/24/2021,1
BERYBH3V,8/25/2021,9/24/2021,1
COS8J1SB,8/25/2021,9/24/2021,1
LWPVFL50,8/25/2021,9/24/2021,1
GF2942P5,8/25/2021,9/24/2021,1
05S7ZH3Q,8/25/2021,9/24/2021,1
YGOAVQPT,8/25/2021,9/24/2021,1
ONA89N2Z,8/25/2021,9/24/2021,1
57R74H4V,8/25/2021,9/24/2021,1
GJLFPC20,8/25/2021,9/24/2021,1
M82W1OR7,8/26/2021,9/25/2021,1
IGCUG02J,8/26/2021,9/25/2021,1
SXVW7LM0,8/26/2021,9/25/2021,1
REOZW5P6,8/26/2021,9/25/2021,1
T79ZICK0,8/26/2021,9/25/2021,1
ZDIKQUFY,8/26/2021,9/25/2021,1
D6YJCX6Y,8/26/2021,9/25/2021,1
MBTINQPN,8/26/2021,9/25/2021,1
U5WH3B83,8/27/2021,9/26/2021,1
AC9RUTZB,8/27/2021,9/26/2021,1
V2Z57RLL,8/27/2021,9/26/2021,1
LLJBZWO8,8/27/2021,9/26/2021,1
U7Y54K62,8/27/2021,9/26/2021,1
RPM9K5K7,8/27/2021,9/26/2021,1
T0HVZWZN,8/27/2021,9/26/2021,1
J190TO3F,8/28/2021,9/27/2021,1
TKYNB7IK,8/28/2021,9/27/2021,1
1M80BQNB,8/28/2021,9/27/2021,1
OQ8BV7FJ,8/28/2021,9/27/2021,1
VH23PZPY,8/28/2021,9/27/2021,1
SS7PAF0B,8/28/2021,9/27/2021,1
3FZRN1U7,8/28/2021,9/27/2021,1
8E055AJO,8/28/2021,9/27/2021,1
FNIFBJUG,8/28/2021,9/27/2021,1
OFMG9ST5,8/28/2021,9/27/2021,1
9DCSBB0R,8/28/2021,9/27/2021,1
Z3VFYWGT,8/28/2021,9/27/2021,1
3K96O7A8,8/29/2021,9/28/2021,1
451H4G4H,8/29/2021,9/28/2021,1
9ZFP7M2Z,8/29/2021,9/28/2021,1
9V8XOWUG,8/29/2021,9/28/2021,1
TE3RO4RU,8/29/2021,9/28/2021,1
AN54PP2E,8/29/2021,9/28/2021,1
85QZE9KV,8/29/2021,9/28/2021,1
X7LFPVWE,8/29/2021,9/28/2021,1
170JV0AP,8/30/2021,9/29/2021,1
26OFPWZI,8/30/2021,9/29/2021,1
MPWFA4TP,8/30/2021,9/29/2021,1
YDPXC0HI,8/30/2021,9/29/2021,1
JU5BKV74,8/30/2021,9/29/2021,1
D0J13GM3,8/30/2021,9/29/2021,1
CV9968KR,8/30/2021,9/29/2021,1
WSX89Z2R,8/30/2021,9/29/2021,1
CWTNDBLB,8/30/2021,9/29/2021,1
PF0JPTI5,8/31/2021,9/30/2021,1
ZL6JXE7D,8/31/2021,9/30/2021,1
D1EFUWQD,8/31/2021,9/30/2021,1
8OSWZ27Z,8/31/2021,9/30/2021,1
IZJRBH4O,8/31/2021,9/30/2021,1
5IF3PXLO,8/31/2021,9/30/2021,1
LK3JG3FE,8/31/2021,9/30/2021,1
H4L68AP2,9/1/2021,10/1/2021,1
6O71O7US,9/1/2021,10/1/2021,1
AR4AOTJP,9/1/2021,10/1/2021,1
K9PCK9VH,9/1/2021,10/1/2021,1
7NGEH93X,9/1/2021,10/1/2021,1
QF84POG2,9/1/2021,10/1/2021,1
K1JA50TP,9/1/2021,10/1/2021,1
XX5Z44PC,9/1/2021,10/1/2021,1
UIG4INXX,9/1/2021,10/1/2021,1
Z7LB3Z66,9/2/2021,10/2/2021,1
QOV982XL,9/2/2021,10/2/2021,1
A4PPDLA8,9/2/2021,10/2/2021,1
J19L48VS,9/2/2021,10/2/2021,1
BQWWNGAS,9/2/2021,10/2/2021,1
TIMX7P7N,9/2/2021,10/2/2021,1
2NB2P6UH,9/2/2021,10/2/2021,1
SAVQXH8O,9/2/2021,10/2/2021,1
IVBT4H36,9/2/2021,10/2/2021,1
4ETII4ZV,9/2/2021,10/2/2021,1
FZ8E202W,9/2/2021,10/2/2021,1
P2UJ2O3D,9/3/2021,10/3/2021,1
6T0XN4TK,9/3/2021,10/3/2021,1
49RK4L4P,9/3/2021,10/3/2021,1
R8CVRMBO,9/3/2021,10/3/2021,1
TODZCOZP,9/3/2021,10/3/2021,1
W0SNV10K,9/3/2021,10/3/2021,1
CTGKTF4F,9/3/2021,10/3/2021,1
C6J2WXEP,9/3/2021,10/3/2021,1
J48BHNKF,9/3/2021,10/3/2021,1
YNWP0NVG,9/3/2021,10/3/2021,1
0GLS96JI,9/3/2021,10/3/2021,1
YOFJUMR3,9/4/2021,10/4/2021,1
3OOT2136,9/4/2021,10/4/2021,1
TCOLG446,9/4/2021,10/4/2021,1
CHKHNK1C,9/4/2021,10/4/2021,1
X3RZ8UT2,9/4/2021,10/4/2021,1
DL2LC17H,9/4/2021,10/4/2021,1
SVGZBII7,9/4/2021,10/4/2021,1
9MVNY0KQ,9/4/2021,10/4/2021,1
96CEX4EN,9/4/2021,10/4/2021,1
HGHF7IAG,9/4/2021,10/4/2021,1
311X849Z,9/4/2021,10/4/2021,1
AL7UZ7JX,9/4/2021,10/4/2021,1
4E4IAV7P,9/4/2021,10/4/2021,1
O9R8LAA1,9/4/2021,10/4/2021,1
P91PXSTH,9/4/2021,10/4/2021,1
I5KL8XJ0,9/5/2021,10/5/2021,1
0379HX3Q,9/5/2021,10/5/2021,1
TU3RB5S7,9/5/2021,10/5/2021,1
TAGS8RSS,9/5/2021,10/5/2021,1
EN1TR5RM,9/5/2021,10/5/2021,1
MZSQFD07,9/5/2021,10/5/2021,1
MOLL0RI0,9/5/2021,10/5/2021,1
CSPK9C1M,9/5/2021,10/5/2021,1
HVRNE9A5,9/5/2021,10/5/2021,1
RDOAFY8L,9/5/2021,10/5/2021,1
21VCJJRR,9/5/2021,10/5/2021,1
IWJ5CS0X,9/6/2021,10/6/2021,1
JUFZKOX0,9/6/2021,10/6/2021,1
XM3BUHMQ,9/6/2021,10/6/2021,1
EIS28CV9,9/6/2021,10/6/2021,1
90300GO4,9/6/2021,10/6/2021,1
HNPAUJTS,9/6/2021,10/6/2021,1
XFNNK0UY,9/6/2021,10/6/2021,1
SF9DDAEY,9/6/2021,10/6/2021,1
6XS743UW,9/6/2021,10/6/2021,1
HHSGMSA1,9/6/2021,10/6/2021,1
F1FYSLHC,9/6/2021,10/6/2021,1
O6XIJLTT,9/6/2021,10/6/2021,1
U9TDIVBU,9/6/2021,10/6/2021,1
7YFFQ0ZM,9/6/2021,10/6/2021,1
RE1O52JC,9/6/2021,10/6/2021,1
80HJ73AV,9/6/2021,10/6/2021,1
EM167CKH,9/7/2021,10/7/2021,1
12SOTXXA,9/7/2021,10/7/2021,1
W875HYX8,9/7/2021,10/7/2021,1
9NCIKBKX,9/7/2021,10/7/2021,1
8P4K1MZR,9/7/2021,10/7/2021,1
PV18MVPV,9/7/2021,10/7/2021,1
5YB8K8Q8,9/7/2021,10/7/2021,1
WF1TSU38,9/7/2021,10/7/2021,1
UBX7ABA6,9/7/2021,10/7/2021,1
BGDFVKR9,9/7/2021,10/7/2021,1
UV44NJTZ,9/7/2021,10/7/2021,1
FE6ROY1D,9/8/2021,10/8/2021,1
QIXCRNCW,9/8/2021,10/8/2021,1
4UOI7X2P,9/8/2021,10/8/2021,1
TWG2IKCB,9/8/2021,10/8/2021,1
J24UXEXM,9/8/2021,10/8/2021,1
5UXLL2A0,9/8/2021,10/8/2021,1
EYA31AZW,9/8/2021,10/8/2021,1
DYDDDUHF,9/8/2021,10/8/2021,1
WCVXTYL4,9/8/2021,10/8/2021,1
3IXAWCG1,9/8/2021,10/8/2021,1
0ZIH1ZSN,9/8/2021,10/8/2021,1
HJFS3RLH,9/8/2021,10/8/2021,1
B7U17GII,9/9/2021,10/9/2021,1
QT7HL7ME,9/9/2021,10/9/2021,1
AQQVD254,9/9/2021,10/9/2021,1
BQIHBKGO,9/9/2021,10/9/2021,1
QT7JJD1W,9/9/2021,10/9/2021,1
RIJN19NH,9/9/2021,10/9/2021,1
SO91PWFC,9/9/2021,10/9/2021,1
D27BJL9L,9/9/2021,10/9/2021,1
GV0E991P,9/9/2021,10/9/2021,1
D4I1WI61,9/9/2021,10/9/2021,1
K09AWG69,9/9/2021,10/9/2021,1
31IOP15R,9/9/2021,10/9/2021,1
UICWXP14,9/10/2021,10/10/2021,1
3IWC2JZX,9/10/2021,10/10/2021,1
6VJ00QXB,9/10/2021,10/10/2021,1
6A67EMVR,9/10/2021,10/10/2021,1
5JBJOH91,9/10/2021,10/10/2021,1
K2EDMA4M,9/10/2021,10/10/2021,1
XHRUF6OF,9/10/2021,10/10/2021,1
8TI02M0T,9/10/2021,10/10/2021,1
TQQ7YFWY,9/10/2021,10/10/2021,1
LOF433GI,9/10/2021,10/10/2021,1
CIHO6EIA,9/10/2021,10/10/2021,1
KKDZIG77,9/11/2021,10/11/2021,1
1NXD72D7,9/11/2021,10/11/2021,1
9SDREGV7,9/11/2021,10/11/2021,1
N04LTZBE,9/11/2021,10/11/2021,1
9IQPMNMO,9/11/2021,10/11/2021,1
Z1SAXO6T,9/11/2021,10/11/2021,1
7GSZ5D7W,9/11/2021,10/11/2021,1
9SV3VNQY,9/11/2021,10/11/2021,1
7I5PLBTL,9/11/2021,10/11/2021,1
OEL82W28,9/11/2021,10/11/2021,1
12AL5A42,9/12/2021,10/12/2021,1
H086DJ91,9/12/2021,10/12/2021,1
4VW0LNYA,9/12/2021,10/12/2021,1
S8YK4KGO,9/12/2021,10/12/2021,1
GPC2BCYF,9/12/2021,10/12/2021,1
MWNNG7EB,9/12/2021,10/12/2021,1
GC88DLWS,9/12/2021,10/12/2021,1
DG2PK7EX,9/12/2021,10/12/2021,1
JJS2OL6N,9/12/2021,10/12/2021,1
4QZVA9WU,9/12/2021,10/12/2021,1
8512BW5Q,9/12/2021,10/12/2021,1
TZQORWOY,9/13/2021,10/13/2021,1
LNC92QP7,9/13/2021,10/13/2021,1
8TJC073M,9/13/2021,10/13/2021,1
DWX2ZTRO,9/13/2021,10/13/2021,1
9DOUB52C,9/13/2021,10/13/2021,1
1WG8M19E,9/13/2021,10/13/2021,1
P0ZK1L2U,9/13/2021,10/13/2021,1
FHNQDA5A,9/13/2021,10/13/2021,1
D723FX1E,9/14/2021,10/14/2021,1
CBDYZ469,9/14/2021,10/14/2021,1
XHZW8K00,9/14/2021,10/14/2021,1
NTW2JFRC,9/14/2021,10/14/2021,1
6F2D38TM,9/14/2021,10/14/2021,1
WYW0ZKE1,9/14/2021,10/14/2021,1
BN0MDMO7,9/14/2021,10/14/2021,1
O8GFBTYC,9/14/2021,10/14/2021,1
0ZJZ29CP,9/14/2021,10/14/2021,1
QKZX9ZG6,9/14/2021,10/14/2021,1
G2062GC6,9/14/2021,10/14/2021,1
KOTQU93J,9/14/2021,10/14/2021,1
QWK7VQ8V,9/15/2021,10/15/2021,1
3APY8CEP,9/15/2021,10/15/2021,1
TFW0C108,9/15/2021,10/15/2021,1
UW7SYFVC,9/15/2021,10/15/2021,1
1TT960UA,9/15/2021,10/15/2021,1
A2Z1FL5J,9/15/2021,10/15/2021,1
BNMECZE8,9/16/2021,10/16/2021,1
TTMT1EDZ,9/16/2021,10/16/2021,1
ITKJR9KR,9/16/2021,10/16/2021,1
J3665MR6,9/16/2021,10/16/2021,1
PM3MBG4F,9/16/2021,10/16/2021,1
E4G58SYF,9/16/2021,10/16/2021,1
I41W2QR9,9/16/2021,10/16/2021,1
PKS9PJLO,9/16/2021,10/16/2021,1
63C1935F,9/16/2021,10/16/2021,1
3ELQ5305,9/16/2021,10/16/2021,1
07UDBP9P,9/16/2021,10/16/2021,1
37NYKW4E,9/16/2021,10/16/2021,1
OENLC8VC,9/16/2021,10/16/2021,1
XT9X8EAR,9/16/2021,10/16/2021,1
M09GR39Q,9/17/2021,10/17/2021,1
Q4GWWB2P,9/17/2021,10/17/2021,1
WWBAAVWN,9/17/2021,10/17/2021,1
W42574JZ,9/17/2021,10/17/2021,1
T8J8BZGT,9/17/2021,10/17/2021,1
NIJ8V0EG,9/17/2021,10/17/2021,1
VUY0HNRR,9/18/2021,10/18/2021,1
FSUJT1VA,9/18/2021,10/18/2021,1
01QDSGT9,9/18/2021,10/18/2021,1
2V5C7XNA,9/18/2021,10/18/2021,1
V62E42G9,9/18/2021,10/18/2021,1
DB04AISW,9/18/2021,10/18/2021,1
90CPWF0Z,9/18/2021,10/18/2021,1
N23BRK94,9/18/2021,10/18/2021,1
U2YUY8YV,9/18/2021,10/18/2021,1
7YP4JQC5,9/18/2021,10/18/2021,1
95PWVTZ8,9/18/2021,10/18/2021,1
TZFO3LHC,9/18/2021,10/18/2021,1
YXL1WOJA,9/18/2021,10/18/2021,1
6ZYI3NYO,9/19/2021,10/19/2021,1
MBV0EI52,9/19/2021,10/19/2021,1
X4OVWKJ8,9/19/2021,10/19/2021,1
QHN5BRTE,9/19/2021,10/19/2021,1
TJP4ZPKU,9/19/2021,10/19/2021,1
2WXWYG1E,9/19/2021,10/19/2021,1
EETTB5D2,9/19/2021,10/19/2021,1
1AR1JOG8,9/19/2021,10/19/2021,1
57FK49TG,9/19/2021,10/19/2021,1
6CL5H5ZQ,9/20/2021,10/20/2021,1
7R0EKA9G,9/20/2021,10/20/2021,1
6ULUFLEK,9/20/2021,10/20/2021,1
V9P6GU4C,9/20/2021,10/20/2021,1
V8GMOHIZ,9/20/2021,10/20/2021,1
CJBONNUZ,9/20/2021,10/20/2021,1
ZVWY56II,9/20/2021,10/20/2021,1
42PPDI2Y,9/20/2021,10/20/2021,1
985C3RAJ,9/20/2021,10/20/2021,1
EOMYHB2F,9/20/2021,10/20/2021,1
BG9MPSEJ,9/21/2021,10/21/2021,1
WCVDDRJD,9/21/2021,10/21/2021,1
FDU27PAS,9/21/2021,10/21/2021,1
EM7EJCY5,9/21/2021,10/21/2021,1
77A9FBTY,9/21/2021,10/21/2021,1
3U92ACBE,9/21/2021,10/21/2021,1
TRA0IGF2,9/21/2021,10/21/2021,1
6XHMPUOC,9/21/2021,10/21/2021,1
NCBL5O2I,9/21/2021,10/21/2021,1
CNY3RZWZ,9/21/2021,10/21/2021,1
LPW2W2KA,9/21/2021,10/21/2021,1
T1279RBI,9/21/2021,10/21/2021,1
IMBPA2WF,9/22/2021,10/22/2021,1
LUAV8P5T,9/22/2021,10/22/2021,1
MW9OEYIN,9/22/2021,10/22/2021,1
QINR1JFL,9/22/2021,10/22/2021,1
LX4OLLSQ,9/22/2021,10/22/2021,1
NM9G839U,9/22/2021,10/22/2021,1
53NKNWF4,9/22/2021,10/22/2021,1
JDGNQ1W9,9/22/2021,10/22/2021,1
1ZBS1DH1,9/22/2021,10/22/2021,1
4WSR8NPJ,9/22/2021,10/22/2021,1
V0CPGV71,9/22/2021,10/22/2021,1
3B5ZNUHW,9/22/2021,10/22/2021,1
L67R6FTB,9/22/2021,10/22/2021,1
85HFCDJF,9/23/2021,10/23/2021,1
UOQAFYMS,9/23/2021,10/23/2021,1
UZ35IEME,9/23/2021,10/23/2021,1
PXY6MOUV,9/23/2021,10/23/2021,1
C0CNH38Q,9/23/2021,10/23/2021,1
JTU07AZW,9/23/2021,10/23/2021,1
51LK66BN,9/23/2021,10/23/2021,1
9PK6N5N5,9/23/2021,10/23/2021,1
4462IQMP,9/23/2021,10/23/2021,1
P0B5IPF0,9/23/2021,10/23/2021,1
5EV66CMB,9/24/2021,10/24/2021,1
MGATXS6L,9/24/2021,10/24/2021,1
URD7H8QE,9/24/2021,10/24/2021,1
T02SPFD0,9/24/2021,10/24/2021,1
PFMNN18C,9/24/2021,10/24/2021,1
S685ZTFL,9/24/2021,10/24/2021,1
BJ72QW77,9/24/2021,10/24/2021,1
ACYAP6PT,9/24/2021,10/24/2021,1
PG6LX7UQ,9/25/2021,10/25/2021,1
BXYZDQTF,9/25/2021,10/25/2021,1
C6QZ1NWO,9/25/2021,10/25/2021,1
L99ZK0GF,9/25/2021,10/25/2021,1
KM7QLNB7,9/25/2021,10/25/2021,1
LLTMN5N7,9/25/2021,10/25/2021,1
LVNUXHV0,9/25/2021,10/25/2021,1
YZ1D2949,9/25/2021,10/25/2021,1
JUN2OV3Y,9/25/2021,10/25/2021,1
76QSB0OW,9/25/2021,10/25/2021,1
395179V9,9/25/2021,10/25/2021,1
Z71XLEVA,9/25/2021,10/25/2021,1
K12KGKYO,9/25/2021,10/25/2021,1
FI3BLK4Z,9/26/2021,10/26/2021,1
ACUU9GN4,9/26/2021,10/26/2021,1
V93V5W51,9/26/2021,10/26/2021,1
ZA27J45H,9/26/2021,10/26/2021,1
SAMGWYFG,9/26/2021,10/26/2021,1
78CTMLOG,9/26/2021,10/26/2021,1
C77MONQZ,9/26/2021,10/26/2021,1
HAXOFALG,9/26/2021,10/26/2021,1
WXY21G0E,9/26/2021,10/26/2021,1
AINUA7UC,9/27/2021,10/27/2021,1
8I2UPYNR,9/27/2021,10/27/2021,1
BNCBY2OS,9/27/2021,10/27/2021,1
VR4HJDQS,9/27/2021,10/27/2021,1
I4NTFD8M,9/27/2021,10/27/2021,1
S28RM4DC,9/27/2021,10/27/2021,1
5ODYRVJI,9/27/2021,10/27/2021,1
U0IFCUY6,9/27/2021,10/27/2021,1
SUXB5CWY,9/27/2021,10/27/2021,1
28RUACR9,9/27/2021,10/27/2021,1
JO1HY1RB,9/27/2021,10/27/2021,1
0PFPBA24,9/27/2021,10/27/2021,1
OUE01GG2,9/28/2021,10/28/2021,1
JBAT8RB6,9/28/2021,10/28/2021,1
6MS2VHVQ,9/28/2021,10/28/2021,1
IJ1R3OWE,9/28/2021,10/28/2021,1
ESKIC610,9/28/2021,10/28/2021,1
L4KWCCT5,9/28/2021,10/28/2021,1
N21I73XZ,9/28/2021,10/28/2021,1
AGSP5DEN,9/28/2021,10/28/2021,1
7GCBSHUJ,9/28/2021,10/28/2021,1
JDDRTF59,9/28/2021,10/28/2021,1
4AAIZA3W,9/28/2021,10/28/2021,1
ZGF0520Q,9/29/2021,10/29/2021,1
GRWVNNR4,9/29/2021,10/29/2021,1
ZCPOG2HV,9/29/2021,10/29/2021,1
UP7T9LNU,9/29/2021,10/29/2021,1
35U90AEG,9/29/2021,10/29/2021,1
S4DM5DZN,9/29/2021,10/29/2021,1
IA9439C0,9/29/2021,10/29/2021,1
ZEQJCS35,9/29/2021,10/29/2021,1
GENHMGCH,9/29/2021,10/29/2021,1
7EP1ECGI,9/29/2021,10/29/2021,1
403SE4RH,9/30/2021,10/30/2021,1
IBRQMHLS,9/30/2021,10/30/2021,1
PENDB056,9/30/2021,10/30/2021,1
EIJKUQW5,9/30/2021,10/30/2021,1
K0H3SPSW,9/30/2021,10/30/2021,1
5QG2BBNL,9/30/2021,10/30/2021,1
KM49TCE7,9/30/2021,10/30/2021,1
KHH9ALT4,9/30/2021,10/30/2021,1
ZN8ZGIJZ,9/30/2021,10/30/2021,1
X9HINVNY,9/30/2021,10/30/2021,1
PY33MVUP,9/30/2021,10/30/2021,1
5E4W63EU,10/1/2021,10/31/2021,1
113K6MC0,10/1/2021,10/31/2021,1
B85KM2NF,10/1/2021,10/31/2021,1
E6O80ROR,10/1/2021,10/31/2021,1
J0E9MK3O,10/1/2021,10/31/2021,1
N836KATR,10/1/2021,10/31/2021,1
55EBLT24,10/1/2021,10/31/2021,1
YOIO98N9,10/1/2021,10/31/2021,1
FIA9WVL4,10/1/2021,10/31/2021,1
9LFR2IGU,10/2/2021,11/1/2021,1
RKCBBPW9,10/2/2021,11/1/2021,1
CVPKSPE9,10/2/2021,11/1/2021,1
2CCWH9N4,10/2/2021,11/1/2021,1
O1LA88O1,10/2/2021,11/1/2021,1
VRYW01C0,10/2/2021,11/1/2021,1
4L2L5ZLP,10/2/2021,11/1/2021,1
5EN0IP2O,10/2/2021,11/1/2021,1
4TIP79M5,10/2/2021,11/1/2021,1
2XMG9YHG,10/2/2021,11/1/2021,1
ILORVU2T,10/2/2021,11/1/2021,1
W2ZT41I6,10/3/2021,11/2/2021,1
HYBX1HEO,10/3/2021,11/2/2021,1
C77DA58K,10/3/2021,11/2/2021,1
YOMS0280,10/3/2021,11/2/2021,1
KSNRZOD7,10/3/2021,11/2/2021,1
5UD6EAH6,10/3/2021,11/2/2021,1
GNAPQCX6,10/3/2021,11/2/2021,1
N39M5W4K,10/3/2021,11/2/2021,1
LTOOFJKA,10/4/2021,11/3/2021,1
L76A3FD4,10/4/2021,11/3/2021,1
UB0YX1MU,10/4/2021,11/3/2021,1
0IH03UMM,10/4/2021,11/3/2021,1
F04VL9FO,10/4/2021,11/3/2021,1
JKINNPJA,10/4/2021,11/3/2021,1
DR1CWYPX,10/4/2021,11/3/2021,1
